FlightNumber,Airline,DepartureTime,ArrivalTime,Delay,Cancellation,Destination
JetFly9525,GlobeAir,2023-01-30 09:43:00,2023-01-30 11:43:00,20,False,DXB
AirNSR9361,GlobeAir,2023-01-30 07:29:00,2023-01-30 09:29:00,7,False,DXB
PacificWings1945,PacificWings,2023-01-30 20:43:00,2023-01-30 23:43:00,3,False,HND
JetFly1049,SkyWave,2023-01-30 08:02:00,2023-01-30 12:02:00,68,False,LAX
PacificWings1987,AirNSR,2023-01-30 21:02:00,2023-01-31 00:02:00,46,False,ORD
GlobeAir7135,GlobeAir,2023-01-30 20:55:00,2023-01-31 00:55:00,0,False,SYD
SkyWave6697,AirNSR,2023-01-30 11:34:00,2023-01-30 15:34:00,70,False,ATL
AirNSR1372,JetFly,2023-01-30 20:43:00,2023-01-31 01:43:00,43,False,HND
SkyWave5055,GlobeAir,2023-01-30 17:09:00,2023-01-30 20:09:00,66,False,LAX
AirNSR7868,PacificWings,2023-01-30 06:15:00,2023-01-30 08:15:00,58,False,GRU
AirNSR8314,PacificWings,2023-01-31 07:15:00,2023-01-31 08:15:00,0,False,ATL
PacificWings4559,AirNSR,2023-01-31 10:32:00,2023-01-31 13:32:00,4,False,GRU
JetFly6253,SkyWave,2023-01-31 15:56:00,2023-01-31 17:56:00,63,False,SYD
SkyWave7775,JetFly,2023-01-31 14:03:00,2023-01-31 19:03:00,57,False,ORD
GlobeAir9120,AirNSR,2023-01-31 17:41:00,2023-01-31 21:41:00,29,False,LHR
GlobeAir7688,SkyWave,2023-01-31 15:24:00,2023-01-31 17:24:00,35,False,DXB
SkyWave4692,JetFly,2023-01-31 10:51:00,2023-01-31 14:51:00,87,False,SYD
GlobeAir7824,PacificWings,2023-01-31 22:08:00,2023-02-01 02:08:00,3,False,ATL
JetFly2295,GlobeAir,2023-01-31 17:05:00,2023-01-31 22:05:00,54,False,ATL
AirNSR5398,GlobeAir,2023-01-31 07:55:00,2023-01-31 08:55:00,20,False,GRU
PacificWings4555,GlobeAir,2023-02-01 12:55:00,2023-02-01 15:55:00,20,False,JFK
SkyWave4113,AirNSR,2023-02-01 21:58:00,2023-02-01 23:58:00,79,False,ATL
GlobeAir4921,PacificWings,2023-02-01 16:49:00,2023-02-01 19:49:00,67,False,SYD
JetFly6053,JetFly,2023-02-01 17:32:00,2023-02-01 21:32:00,66,False,DXB
JetFly4328,JetFly,2023-02-01 16:26:00,2023-02-01 17:26:00,88,False,ATL
SkyWave1265,JetFly,2023-02-01 19:18:00,2023-02-01 21:18:00,30,False,ATL
GlobeAir5026,GlobeAir,2023-02-01 16:16:00,2023-02-01 20:16:00,60,False,DXB
GlobeAir3756,JetFly,2023-02-01 11:08:00,2023-02-01 16:08:00,16,False,SYD
AirNSR9584,AirNSR,2023-02-01 08:52:00,2023-02-01 09:52:00,44,False,HND
SkyWave4791,AirNSR,2023-02-01 10:00:00,2023-02-01 12:00:00,24,False,LHR
AirNSR8916,GlobeAir,2023-02-02 06:00:00,2023-02-02 11:00:00,34,False,JFK
AirNSR9673,JetFly,2023-02-02 15:01:00,2023-02-02 20:01:00,56,False,HND
SkyWave2753,AirNSR,2023-02-02 22:09:00,2023-02-03 00:09:00,0,False,SYD
JetFly6807,JetFly,2023-02-02 18:05:00,2023-02-02 21:05:00,124,False,DXB
PacificWings4984,SkyWave,2023-02-02 15:43:00,2023-02-02 16:43:00,0,False,JFK
AirNSR7640,GlobeAir,2023-02-02 18:35:00,2023-02-02 22:35:00,0,False,JFK
SkyWave2354,GlobeAir,2023-02-02 19:41:00,2023-02-02 22:41:00,82,False,LAX
PacificWings1697,SkyWave,2023-02-02 12:57:00,2023-02-02 17:57:00,65,False,JFK
AirNSR5593,PacificWings,2023-02-02 07:11:00,2023-02-02 10:11:00,58,True,ATL
PacificWings3362,GlobeAir,2023-02-02 08:19:00,2023-02-02 10:19:00,58,False,GRU
GlobeAir9856,JetFly,2023-02-03 18:48:00,2023-02-03 20:48:00,29,False,LAX
PacificWings6666,AirNSR,2023-02-03 09:27:00,2023-02-03 11:27:00,0,False,LHR
PacificWings7499,JetFly,2023-02-03 06:40:00,2023-02-03 09:40:00,33,False,DXB
GlobeAir4737,JetFly,2023-02-03 18:27:00,2023-02-03 20:27:00,0,False,HND
AirNSR5839,SkyWave,2023-02-03 08:05:00,2023-02-03 11:05:00,73,False,ORD
GlobeAir6188,JetFly,2023-02-03 09:05:00,2023-02-03 10:05:00,23,False,DXB
JetFly5419,AirNSR,2023-02-03 10:05:00,2023-02-03 12:05:00,0,False,SYD
PacificWings9395,GlobeAir,2023-02-03 09:01:00,2023-02-03 10:01:00,15,False,LAX
PacificWings6315,GlobeAir,2023-02-03 06:18:00,2023-02-03 10:18:00,48,False,LAX
PacificWings4977,PacificWings,2023-02-03 22:10:00,2023-02-04 02:10:00,4,False,CDG
JetFly5397,GlobeAir,2023-02-04 10:04:00,2023-02-04 12:04:00,0,False,HND
JetFly8933,AirNSR,2023-02-04 17:16:00,2023-02-04 19:16:00,40,False,DXB
PacificWings4203,GlobeAir,2023-02-04 09:08:00,2023-02-04 12:08:00,41,True,HND
JetFly7224,JetFly,2023-02-04 20:21:00,2023-02-05 00:21:00,7,False,GRU
SkyWave5922,JetFly,2023-02-04 12:30:00,2023-02-04 15:30:00,8,False,HND
JetFly5775,GlobeAir,2023-02-04 13:20:00,2023-02-04 17:20:00,40,False,HND
JetFly2865,PacificWings,2023-02-04 12:37:00,2023-02-04 17:37:00,0,False,SYD
AirNSR8563,SkyWave,2023-02-04 20:51:00,2023-02-04 23:51:00,0,False,LAX
GlobeAir9180,SkyWave,2023-02-04 15:15:00,2023-02-04 18:15:00,0,False,HND
GlobeAir2211,GlobeAir,2023-02-04 21:37:00,2023-02-05 01:37:00,20,False,HND
PacificWings1602,JetFly,2023-02-05 08:06:00,2023-02-05 10:06:00,43,False,LHR
SkyWave1725,PacificWings,2023-02-05 18:48:00,2023-02-05 21:48:00,96,False,HND
AirNSR1172,AirNSR,2023-02-05 14:14:00,2023-02-05 19:14:00,68,False,SYD
PacificWings4621,GlobeAir,2023-02-05 17:25:00,2023-02-05 21:25:00,22,False,GRU
PacificWings3469,JetFly,2023-02-05 06:30:00,2023-02-05 07:30:00,29,False,LAX
AirNSR3321,JetFly,2023-02-05 15:21:00,2023-02-05 19:21:00,0,False,SYD
GlobeAir6706,GlobeAir,2023-02-05 09:28:00,2023-02-05 13:28:00,29,False,CDG
AirNSR2885,AirNSR,2023-02-05 16:41:00,2023-02-05 17:41:00,17,False,ORD
SkyWave9454,SkyWave,2023-02-05 11:21:00,2023-02-05 16:21:00,44,False,DXB
SkyWave7636,SkyWave,2023-02-05 11:40:00,2023-02-05 15:40:00,0,False,GRU
SkyWave8365,PacificWings,2023-02-06 19:24:00,2023-02-06 20:24:00,53,False,ATL
JetFly2025,PacificWings,2023-02-06 09:51:00,2023-02-06 14:51:00,98,False,LHR
SkyWave8496,AirNSR,2023-02-06 14:42:00,2023-02-06 18:42:00,25,False,LHR
PacificWings7367,PacificWings,2023-02-06 18:37:00,2023-02-06 19:37:00,48,False,DXB
PacificWings3826,JetFly,2023-02-06 08:43:00,2023-02-06 10:43:00,61,False,ATL
JetFly2916,SkyWave,2023-02-06 17:44:00,2023-02-06 19:44:00,11,False,HND
PacificWings3258,PacificWings,2023-02-06 18:27:00,2023-02-06 20:27:00,40,False,SYD
SkyWave3733,GlobeAir,2023-02-06 15:08:00,2023-02-06 17:08:00,30,False,DXB
PacificWings1878,JetFly,2023-02-06 06:31:00,2023-02-06 08:31:00,34,False,HND
PacificWings9281,GlobeAir,2023-02-06 19:43:00,2023-02-06 23:43:00,0,False,DXB
GlobeAir3740,AirNSR,2023-02-07 06:50:00,2023-02-07 08:50:00,31,False,CDG
SkyWave9808,JetFly,2023-02-07 11:49:00,2023-02-07 15:49:00,52,False,DXB
PacificWings9369,AirNSR,2023-02-07 09:17:00,2023-02-07 14:17:00,95,False,LHR
PacificWings1681,GlobeAir,2023-02-07 12:27:00,2023-02-07 13:27:00,73,False,ATL
JetFly1528,GlobeAir,2023-02-07 14:22:00,2023-02-07 15:22:00,126,False,LAX
SkyWave4438,PacificWings,2023-02-07 17:55:00,2023-02-07 22:55:00,0,False,ORD
PacificWings3281,SkyWave,2023-02-07 12:51:00,2023-02-07 13:51:00,69,False,SYD
JetFly9827,SkyWave,2023-02-07 16:45:00,2023-02-07 19:45:00,38,False,CDG
PacificWings2560,SkyWave,2023-02-07 19:58:00,2023-02-07 20:58:00,128,False,ORD
SkyWave5090,SkyWave,2023-02-07 16:53:00,2023-02-07 18:53:00,0,False,HND
GlobeAir3329,PacificWings,2023-02-08 14:40:00,2023-02-08 18:40:00,0,False,LAX
AirNSR7600,PacificWings,2023-02-08 14:44:00,2023-02-08 17:44:00,3,False,DXB
JetFly1040,AirNSR,2023-02-08 20:40:00,2023-02-08 23:40:00,0,False,SYD
GlobeAir4568,GlobeAir,2023-02-08 12:31:00,2023-02-08 15:31:00,6,False,CDG
JetFly9967,PacificWings,2023-02-08 10:36:00,2023-02-08 14:36:00,0,False,JFK
AirNSR2631,GlobeAir,2023-02-08 06:07:00,2023-02-08 08:07:00,36,False,JFK
GlobeAir4314,SkyWave,2023-02-08 15:10:00,2023-02-08 18:10:00,45,False,LHR
JetFly2350,JetFly,2023-02-08 11:03:00,2023-02-08 15:03:00,114,False,ATL
GlobeAir2494,AirNSR,2023-02-08 06:13:00,2023-02-08 10:13:00,72,False,GRU
SkyWave9510,GlobeAir,2023-02-08 06:00:00,2023-02-08 09:00:00,4,False,HND
SkyWave8826,AirNSR,2023-02-09 13:24:00,2023-02-09 14:24:00,0,False,LAX
AirNSR6133,JetFly,2023-02-09 15:08:00,2023-02-09 19:08:00,52,False,ORD
SkyWave2120,PacificWings,2023-02-09 06:39:00,2023-02-09 08:39:00,0,False,ATL
SkyWave7745,PacificWings,2023-02-09 20:55:00,2023-02-09 22:55:00,112,False,LAX
SkyWave3017,PacificWings,2023-02-09 18:22:00,2023-02-09 22:22:00,83,False,ORD
SkyWave5537,AirNSR,2023-02-09 13:35:00,2023-02-09 18:35:00,8,False,GRU
JetFly1439,JetFly,2023-02-09 12:33:00,2023-02-09 17:33:00,0,False,HND
JetFly1894,SkyWave,2023-02-09 21:24:00,2023-02-09 22:24:00,90,False,GRU
AirNSR9655,AirNSR,2023-02-09 17:59:00,2023-02-09 20:59:00,24,False,GRU
GlobeAir6986,PacificWings,2023-02-09 11:48:00,2023-02-09 15:48:00,85,False,LAX
AirNSR2106,AirNSR,2023-02-10 14:13:00,2023-02-10 15:13:00,0,False,HND
PacificWings5693,PacificWings,2023-02-10 19:27:00,2023-02-10 23:27:00,3,False,SYD
PacificWings3501,JetFly,2023-02-10 08:19:00,2023-02-10 09:19:00,30,False,ATL
SkyWave9788,JetFly,2023-02-10 18:37:00,2023-02-10 19:37:00,32,False,HND
SkyWave1948,SkyWave,2023-02-10 08:59:00,2023-02-10 12:59:00,9,False,GRU
PacificWings1901,JetFly,2023-02-10 11:07:00,2023-02-10 12:07:00,58,False,JFK
SkyWave9133,JetFly,2023-02-10 22:33:00,2023-02-11 01:33:00,0,False,ORD
JetFly2934,AirNSR,2023-02-10 16:51:00,2023-02-10 20:51:00,23,False,LAX
JetFly2262,GlobeAir,2023-02-10 20:32:00,2023-02-10 23:32:00,35,False,GRU
SkyWave7024,SkyWave,2023-02-10 14:49:00,2023-02-10 15:49:00,53,False,LAX
SkyWave9336,AirNSR,2023-02-11 07:54:00,2023-02-11 08:54:00,62,False,DXB
JetFly7274,SkyWave,2023-02-11 11:59:00,2023-02-11 12:59:00,0,False,HND
SkyWave6272,SkyWave,2023-02-11 19:58:00,2023-02-11 22:58:00,0,False,LAX
PacificWings7108,AirNSR,2023-02-11 22:43:00,2023-02-11 23:43:00,87,False,SYD
AirNSR7568,AirNSR,2023-02-11 20:55:00,2023-02-11 23:55:00,44,False,CDG
JetFly2415,PacificWings,2023-02-11 20:00:00,2023-02-11 23:00:00,0,False,GRU
JetFly4974,GlobeAir,2023-02-11 17:37:00,2023-02-11 21:37:00,99,False,ATL
PacificWings5016,SkyWave,2023-02-11 06:59:00,2023-02-11 10:59:00,35,True,SYD
JetFly1157,JetFly,2023-02-11 06:48:00,2023-02-11 10:48:00,83,False,CDG
AirNSR4361,PacificWings,2023-02-11 13:26:00,2023-02-11 17:26:00,33,False,ORD
JetFly2524,AirNSR,2023-02-12 13:57:00,2023-02-12 18:57:00,122,False,LHR
GlobeAir2391,PacificWings,2023-02-12 09:32:00,2023-02-12 11:32:00,108,False,HND
AirNSR2020,GlobeAir,2023-02-12 10:15:00,2023-02-12 13:15:00,18,False,LHR
GlobeAir6345,JetFly,2023-02-12 20:17:00,2023-02-12 22:17:00,73,False,ATL
SkyWave2785,SkyWave,2023-02-12 09:10:00,2023-02-12 13:10:00,59,False,HND
AirNSR9780,JetFly,2023-02-12 12:28:00,2023-02-12 15:28:00,91,False,LAX
AirNSR3582,JetFly,2023-02-12 07:13:00,2023-02-12 10:13:00,0,False,ATL
JetFly7492,PacificWings,2023-02-12 07:43:00,2023-02-12 10:43:00,60,False,ORD
AirNSR7625,GlobeAir,2023-02-12 13:06:00,2023-02-12 17:06:00,77,False,ORD
AirNSR1195,AirNSR,2023-02-12 13:08:00,2023-02-12 15:08:00,0,False,LHR
AirNSR5240,AirNSR,2023-02-13 06:04:00,2023-02-13 08:04:00,0,False,DXB
SkyWave2506,JetFly,2023-02-13 09:02:00,2023-02-13 13:02:00,0,False,GRU
GlobeAir7471,GlobeAir,2023-02-13 06:24:00,2023-02-13 10:24:00,17,False,ATL
SkyWave5505,JetFly,2023-02-13 20:56:00,2023-02-13 22:56:00,62,True,GRU
PacificWings5026,JetFly,2023-02-13 21:26:00,2023-02-14 02:26:00,97,False,LAX
JetFly7275,SkyWave,2023-02-13 19:12:00,2023-02-14 00:12:00,33,False,SYD
AirNSR7266,JetFly,2023-02-13 21:34:00,2023-02-14 01:34:00,103,False,GRU
PacificWings6269,GlobeAir,2023-02-13 14:11:00,2023-02-13 15:11:00,0,False,ATL
AirNSR5602,AirNSR,2023-02-13 21:33:00,2023-02-14 00:33:00,0,False,ATL
SkyWave2640,SkyWave,2023-02-13 13:17:00,2023-02-13 18:17:00,27,False,JFK
SkyWave7363,JetFly,2023-02-14 11:11:00,2023-02-14 13:11:00,47,False,LHR
PacificWings1462,JetFly,2023-02-14 10:36:00,2023-02-14 12:36:00,28,False,DXB
PacificWings6063,SkyWave,2023-02-14 21:02:00,2023-02-14 22:02:00,0,False,GRU
SkyWave1326,PacificWings,2023-02-14 21:00:00,2023-02-15 00:00:00,25,False,ATL
SkyWave6582,SkyWave,2023-02-14 16:03:00,2023-02-14 17:03:00,0,False,ORD
AirNSR9622,JetFly,2023-02-14 08:23:00,2023-02-14 12:23:00,60,False,LHR
JetFly6285,SkyWave,2023-02-14 11:46:00,2023-02-14 15:46:00,46,False,DXB
JetFly3854,PacificWings,2023-02-14 17:14:00,2023-02-14 22:14:00,0,False,HND
JetFly5825,SkyWave,2023-02-14 11:46:00,2023-02-14 12:46:00,6,False,GRU
GlobeAir1530,SkyWave,2023-02-14 16:58:00,2023-02-14 21:58:00,0,False,GRU
AirNSR9129,SkyWave,2023-02-15 16:47:00,2023-02-15 17:47:00,27,False,LHR
SkyWave2453,JetFly,2023-02-15 20:00:00,2023-02-15 23:00:00,72,False,LAX
JetFly5205,AirNSR,2023-02-15 06:03:00,2023-02-15 10:03:00,0,False,HND
SkyWave7783,GlobeAir,2023-02-15 18:22:00,2023-02-15 23:22:00,52,False,DXB
PacificWings4695,SkyWave,2023-02-15 20:04:00,2023-02-15 21:04:00,6,False,LHR
JetFly2715,AirNSR,2023-02-15 16:10:00,2023-02-15 20:10:00,0,False,LAX
PacificWings2525,JetFly,2023-02-15 21:45:00,2023-02-15 22:45:00,25,False,ORD
PacificWings8113,SkyWave,2023-02-15 07:06:00,2023-02-15 10:06:00,0,False,ATL
GlobeAir9849,JetFly,2023-02-15 15:19:00,2023-02-15 17:19:00,5,False,HND
PacificWings9043,SkyWave,2023-02-15 07:23:00,2023-02-15 08:23:00,0,False,CDG
PacificWings8869,SkyWave,2023-02-16 09:01:00,2023-02-16 11:01:00,118,False,CDG
AirNSR8758,AirNSR,2023-02-16 15:50:00,2023-02-16 19:50:00,31,False,CDG
AirNSR9914,GlobeAir,2023-02-16 11:23:00,2023-02-16 15:23:00,0,False,DXB
AirNSR5313,GlobeAir,2023-02-16 20:16:00,2023-02-16 22:16:00,39,False,GRU
AirNSR3476,AirNSR,2023-02-16 08:42:00,2023-02-16 11:42:00,24,False,HND
PacificWings4727,PacificWings,2023-02-16 07:53:00,2023-02-16 11:53:00,20,False,HND
PacificWings8779,PacificWings,2023-02-16 13:30:00,2023-02-16 16:30:00,57,False,JFK
PacificWings9467,PacificWings,2023-02-16 10:07:00,2023-02-16 14:07:00,64,False,ORD
SkyWave4157,SkyWave,2023-02-16 07:27:00,2023-02-16 08:27:00,6,False,HND
SkyWave3422,PacificWings,2023-02-16 14:20:00,2023-02-16 15:20:00,4,False,SYD
GlobeAir6343,JetFly,2023-02-17 22:29:00,2023-02-17 23:29:00,17,False,GRU
PacificWings9561,GlobeAir,2023-02-17 09:26:00,2023-02-17 11:26:00,0,False,GRU
PacificWings2641,AirNSR,2023-02-17 09:50:00,2023-02-17 12:50:00,0,False,LHR
GlobeAir5327,GlobeAir,2023-02-17 21:36:00,2023-02-18 02:36:00,91,False,ORD
JetFly7602,SkyWave,2023-02-17 18:02:00,2023-02-17 22:02:00,104,False,LHR
SkyWave1807,GlobeAir,2023-02-17 14:57:00,2023-02-17 17:57:00,18,True,CDG
JetFly5593,GlobeAir,2023-02-17 09:55:00,2023-02-17 11:55:00,55,False,DXB
JetFly5414,GlobeAir,2023-02-17 08:12:00,2023-02-17 12:12:00,44,False,HND
GlobeAir9462,JetFly,2023-02-17 07:32:00,2023-02-17 09:32:00,168,False,SYD
GlobeAir3222,PacificWings,2023-02-17 06:11:00,2023-02-17 08:11:00,80,False,ATL
AirNSR5087,AirNSR,2023-02-18 20:03:00,2023-02-18 23:03:00,24,False,CDG
JetFly8605,PacificWings,2023-02-18 18:40:00,2023-02-18 19:40:00,0,False,ATL
JetFly9008,PacificWings,2023-02-18 20:11:00,2023-02-19 00:11:00,0,False,LHR
JetFly3679,JetFly,2023-02-18 08:18:00,2023-02-18 09:18:00,39,False,ORD
PacificWings4511,SkyWave,2023-02-18 13:43:00,2023-02-18 15:43:00,0,False,HND
PacificWings1328,AirNSR,2023-02-18 21:58:00,2023-02-18 23:58:00,0,False,GRU
AirNSR4666,JetFly,2023-02-18 15:45:00,2023-02-18 18:45:00,0,False,HND
JetFly8520,JetFly,2023-02-18 12:29:00,2023-02-18 15:29:00,0,False,GRU
GlobeAir2676,AirNSR,2023-02-18 22:42:00,2023-02-19 01:42:00,105,False,GRU
PacificWings5631,JetFly,2023-02-18 09:30:00,2023-02-18 10:30:00,69,False,CDG
JetFly5536,JetFly,2023-02-19 15:12:00,2023-02-19 17:12:00,29,False,ATL
AirNSR7620,JetFly,2023-02-19 10:46:00,2023-02-19 11:46:00,96,False,CDG
JetFly7857,GlobeAir,2023-02-19 18:47:00,2023-02-19 19:47:00,33,False,GRU
SkyWave6622,SkyWave,2023-02-19 21:58:00,2023-02-20 00:58:00,0,False,ORD
PacificWings3967,JetFly,2023-02-19 09:30:00,2023-02-19 11:30:00,98,False,SYD
SkyWave6499,AirNSR,2023-02-19 13:22:00,2023-02-19 15:22:00,54,False,CDG
GlobeAir6428,JetFly,2023-02-19 14:37:00,2023-02-19 17:37:00,0,False,LAX
GlobeAir1879,PacificWings,2023-02-19 08:30:00,2023-02-19 10:30:00,21,False,HND
PacificWings5888,GlobeAir,2023-02-19 07:55:00,2023-02-19 09:55:00,0,False,ATL
JetFly7704,PacificWings,2023-02-19 20:09:00,2023-02-19 23:09:00,0,False,ORD
AirNSR8988,JetFly,2023-02-20 11:20:00,2023-02-20 12:20:00,71,True,CDG
SkyWave3762,PacificWings,2023-02-20 11:31:00,2023-02-20 12:31:00,115,False,HND
GlobeAir7609,GlobeAir,2023-02-20 21:24:00,2023-02-20 22:24:00,0,True,ATL
JetFly1230,JetFly,2023-02-20 22:12:00,2023-02-20 23:12:00,55,False,ATL
SkyWave6641,JetFly,2023-02-20 10:06:00,2023-02-20 14:06:00,0,False,CDG
SkyWave2069,AirNSR,2023-02-20 15:18:00,2023-02-20 19:18:00,8,False,GRU
PacificWings6535,GlobeAir,2023-02-20 10:21:00,2023-02-20 14:21:00,3,False,ATL
SkyWave7609,AirNSR,2023-02-20 13:14:00,2023-02-20 15:14:00,0,False,JFK
PacificWings9267,SkyWave,2023-02-20 09:23:00,2023-02-20 10:23:00,32,False,CDG
PacificWings1796,PacificWings,2023-02-20 07:42:00,2023-02-20 08:42:00,0,False,JFK
AirNSR2897,GlobeAir,2023-02-21 20:24:00,2023-02-21 21:24:00,42,False,DXB
SkyWave4366,AirNSR,2023-02-21 15:26:00,2023-02-21 16:26:00,27,False,CDG
PacificWings3247,GlobeAir,2023-02-21 09:32:00,2023-02-21 14:32:00,19,False,LAX
AirNSR9154,SkyWave,2023-02-21 12:49:00,2023-02-21 15:49:00,0,False,ATL
JetFly7713,JetFly,2023-02-21 11:02:00,2023-02-21 16:02:00,4,False,ATL
GlobeAir6416,SkyWave,2023-02-21 06:00:00,2023-02-21 07:00:00,63,False,GRU
GlobeAir3443,AirNSR,2023-02-21 22:04:00,2023-02-21 23:04:00,52,False,ATL
GlobeAir5850,JetFly,2023-02-21 20:03:00,2023-02-21 21:03:00,0,False,JFK
JetFly6901,JetFly,2023-02-21 19:47:00,2023-02-21 20:47:00,34,False,JFK
AirNSR3267,SkyWave,2023-02-21 16:22:00,2023-02-21 20:22:00,63,False,CDG
AirNSR7105,JetFly,2023-02-22 11:07:00,2023-02-22 15:07:00,0,False,DXB
JetFly7319,GlobeAir,2023-02-22 19:41:00,2023-02-22 21:41:00,54,False,JFK
SkyWave2699,GlobeAir,2023-02-22 21:51:00,2023-02-23 02:51:00,0,False,ORD
PacificWings7221,JetFly,2023-02-22 06:55:00,2023-02-22 08:55:00,55,False,DXB
AirNSR7738,GlobeAir,2023-02-22 07:04:00,2023-02-22 10:04:00,0,False,JFK
PacificWings4669,JetFly,2023-02-22 22:33:00,2023-02-23 03:33:00,0,False,ATL
GlobeAir6664,GlobeAir,2023-02-22 10:53:00,2023-02-22 15:53:00,0,False,GRU
AirNSR1190,SkyWave,2023-02-22 22:54:00,2023-02-23 02:54:00,32,False,ORD
AirNSR9055,JetFly,2023-02-22 13:21:00,2023-02-22 16:21:00,41,False,ATL
PacificWings7203,GlobeAir,2023-02-22 13:05:00,2023-02-22 17:05:00,0,False,GRU
GlobeAir2442,GlobeAir,2023-02-23 20:20:00,2023-02-23 21:20:00,58,False,JFK
AirNSR7609,GlobeAir,2023-02-23 07:35:00,2023-02-23 12:35:00,0,True,LAX
PacificWings5990,PacificWings,2023-02-23 12:41:00,2023-02-23 16:41:00,27,False,LHR
AirNSR4652,GlobeAir,2023-02-23 16:35:00,2023-02-23 21:35:00,0,False,LHR
GlobeAir2868,AirNSR,2023-02-23 13:00:00,2023-02-23 16:00:00,0,False,CDG
PacificWings9552,JetFly,2023-02-23 09:02:00,2023-02-23 11:02:00,32,False,HND
AirNSR5166,PacificWings,2023-02-23 12:12:00,2023-02-23 13:12:00,0,False,HND
SkyWave8488,SkyWave,2023-02-23 16:06:00,2023-02-23 20:06:00,12,True,GRU
AirNSR8381,GlobeAir,2023-02-23 22:08:00,2023-02-24 02:08:00,75,True,JFK
PacificWings8091,PacificWings,2023-02-23 21:59:00,2023-02-24 02:59:00,4,False,ORD
PacificWings3845,SkyWave,2023-02-24 09:24:00,2023-02-24 14:24:00,67,False,LHR
PacificWings7302,GlobeAir,2023-02-24 13:17:00,2023-02-24 17:17:00,0,False,CDG
GlobeAir3185,SkyWave,2023-02-24 19:38:00,2023-02-25 00:38:00,53,False,SYD
JetFly4560,SkyWave,2023-02-24 12:39:00,2023-02-24 15:39:00,94,False,ORD
SkyWave9255,PacificWings,2023-02-24 16:45:00,2023-02-24 17:45:00,0,False,SYD
GlobeAir7839,PacificWings,2023-02-24 15:56:00,2023-02-24 19:56:00,0,False,SYD
AirNSR1414,GlobeAir,2023-02-24 10:03:00,2023-02-24 11:03:00,55,False,ORD
JetFly5105,SkyWave,2023-02-24 07:44:00,2023-02-24 10:44:00,20,False,SYD
AirNSR6876,GlobeAir,2023-02-24 09:39:00,2023-02-24 14:39:00,46,False,SYD
GlobeAir4892,PacificWings,2023-02-24 15:44:00,2023-02-24 16:44:00,2,False,HND
GlobeAir6122,PacificWings,2023-02-25 07:00:00,2023-02-25 10:00:00,33,False,DXB
SkyWave7025,PacificWings,2023-02-25 12:49:00,2023-02-25 14:49:00,22,False,ORD
AirNSR4063,SkyWave,2023-02-25 22:07:00,2023-02-26 02:07:00,82,True,CDG
PacificWings5329,SkyWave,2023-02-25 11:37:00,2023-02-25 14:37:00,41,True,DXB
SkyWave1654,SkyWave,2023-02-25 16:38:00,2023-02-25 17:38:00,45,False,GRU
JetFly9037,PacificWings,2023-02-25 17:04:00,2023-02-25 20:04:00,11,False,ORD
PacificWings2117,PacificWings,2023-02-25 11:26:00,2023-02-25 16:26:00,8,False,LAX
JetFly4624,SkyWave,2023-02-25 16:21:00,2023-02-25 19:21:00,10,False,GRU
PacificWings8780,PacificWings,2023-02-25 06:07:00,2023-02-25 09:07:00,47,False,GRU
PacificWings4994,AirNSR,2023-02-25 16:24:00,2023-02-25 17:24:00,11,False,SYD
JetFly1404,PacificWings,2023-02-26 17:32:00,2023-02-26 22:32:00,43,False,JFK
JetFly4154,JetFly,2023-02-26 22:05:00,2023-02-26 23:05:00,123,False,SYD
PacificWings1120,AirNSR,2023-02-26 12:42:00,2023-02-26 14:42:00,69,False,HND
AirNSR4368,PacificWings,2023-02-26 19:41:00,2023-02-26 20:41:00,15,False,ORD
AirNSR8523,JetFly,2023-02-26 07:05:00,2023-02-26 08:05:00,84,False,CDG
PacificWings2154,PacificWings,2023-02-26 13:58:00,2023-02-26 16:58:00,11,False,DXB
GlobeAir8094,JetFly,2023-02-26 06:24:00,2023-02-26 07:24:00,0,False,GRU
AirNSR1745,AirNSR,2023-02-26 17:59:00,2023-02-26 22:59:00,0,False,CDG
PacificWings2417,JetFly,2023-02-26 20:24:00,2023-02-27 00:24:00,0,False,JFK
GlobeAir3561,PacificWings,2023-02-26 13:08:00,2023-02-26 17:08:00,14,False,SYD
JetFly3360,JetFly,2023-02-27 17:00:00,2023-02-27 22:00:00,30,False,ORD
AirNSR1684,AirNSR,2023-02-27 18:34:00,2023-02-27 23:34:00,105,False,CDG
SkyWave6633,SkyWave,2023-02-27 19:57:00,2023-02-28 00:57:00,44,False,ORD
SkyWave5140,SkyWave,2023-02-27 09:11:00,2023-02-27 14:11:00,20,False,SYD
GlobeAir2198,JetFly,2023-02-27 08:16:00,2023-02-27 09:16:00,67,False,GRU
GlobeAir6420,JetFly,2023-02-27 10:42:00,2023-02-27 12:42:00,0,False,GRU
AirNSR4170,JetFly,2023-02-27 21:28:00,2023-02-28 00:28:00,40,False,CDG
PacificWings3496,PacificWings,2023-02-27 17:51:00,2023-02-27 20:51:00,64,False,ORD
AirNSR6131,SkyWave,2023-02-27 13:45:00,2023-02-27 17:45:00,0,False,LHR
SkyWave6432,GlobeAir,2023-02-27 20:28:00,2023-02-27 23:28:00,81,False,DXB
PacificWings2783,SkyWave,2023-02-28 08:53:00,2023-02-28 11:53:00,45,False,ORD
PacificWings4218,JetFly,2023-02-28 08:46:00,2023-02-28 09:46:00,11,False,SYD
